sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,two_year_recid
Female,35,Hispanic,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,1,0,0
Female,23,African-American,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,3,0,0
Male,29,African-American,1,6,2,0,6,0.0,0.0,F,Crim Use of Personal ID Info,1,0,6,8,6,1
Male,20,Other,0,3,0,0,0,-1.0,1.0,F,Uttering a Forged Instrument,1,0,3,5,0,1
Male,24,African-American,0,9,0,2,1,-1.0,1.0,M,arrest case no charge,1,0,9,9,1,1
Female,23,Hispanic,0,4,1,0,2,-1.0,1.0,M,Battery,0,0,4,6,2,0
Female,33,African-American,0,7,0,0,5,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,7,5,5,0
Male,21,Caucasian,1,3,0,0,1,-1.0,1.0,F,arrest case no charge,1,0,3,6,1,1
Male,59,Caucasian,0,1,0,0,3,-3.0,4.0,M,Battery,0,0,1,1,3,0
Male,26,Caucasian,0,4,0,0,4,0.0,0.0,F,Tamper With Witness/Victim/CI,1,1,4,3,4,1
Male,36,Caucasian,0,1,0,0,0,,,M,,1,0,1,1,0,0
Male,38,Other,0,1,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,1,1,2,0
Male,19,Caucasian,1,9,3,2,5,-31.0,31.0,M,arrest case no charge,1,0,9,9,5,1
Male,28,Hispanic,0,8,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,8,6,2,0
Male,23,Hispanic,0,5,0,0,2,-1.0,1.0,F,arrest case no charge,1,0,5,4,2,1
Male,21,African-American,0,5,0,2,1,-1.0,1.0,F,Obstruct Officer W/Violence,1,0,5,5,1,1
Male,52,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,1,0,1,1,0,1
Male,56,African-American,0,5,0,0,12,-1.0,1.0,F,Possession of Cocaine,1,0,5,4,12,1
Male,40,Caucasian,0,4,0,0,1,-1.0,1.0,M,DUI Property Damage/Injury,0,0,4,3,1,0
Female,48,Caucasian,0,4,0,0,8,-26.0,26.0,M,Felony Battery w/Prior Convict,1,0,4,2,8,1
Male,24,African-American,0,6,1,2,2,561.0,394.0,M,Cause Anoth Phone Ring Repeat,0,0,6,7,2,0
Female,26,African-American,0,4,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,4,0,0
Male,59,African-American,0,6,0,0,5,,1782.0,M,Leave Acc/Attend Veh/More $50,0,0,6,4,5,0
Male,66,Caucasian,0,1,0,0,1,-14.0,14.0,F,arrest case no charge,1,0,1,1,1,1
Female,54,African-American,0,4,0,0,6,-1.0,1.0,F,Felony Petit Theft,0,0,4,1,6,0
Male,31,Caucasian,0,7,0,0,4,-1.0,1.0,M,Battery,1,1,7,7,4,1
Male,34,Caucasian,0,3,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,1,3,2,0,0
Male,25,African-American,0,9,0,0,9,-1.0,1.0,F,arrest case no charge,1,0,9,8,9,1
Male,47,Caucasian,0,4,0,0,2,-7.0,7.0,F,Possession of Cocaine,0,0,4,1,2,0
Male,51,African-American,0,8,0,1,12,-1.0,1.0,F,Felony Driving While Lic Suspd,1,1,8,3,12,1
Male,25,Caucasian,0,3,0,0,1,-23.0,24.0,F,arrest case no charge,0,0,3,3,1,0
Male,25,Other,0,2,0,0,0,-1.0,1.0,F,Felony Battery,1,1,2,4,0,1
Female,31,African-American,0,2,0,0,2,-1.0,1.0,F,Aggravated Assault W/Dead Weap,1,0,2,2,2,1
Male,44,Hispanic,0,1,0,0,2,367.0,79.0,F,arrest case no charge,1,1,1,2,2,1
Male,36,Caucasian,0,2,0,0,1,-1.0,1.0,F,arrest case no charge,1,1,2,3,1,0
Male,77,Caucasian,0,1,0,0,3,,1738.0,F,arrest case no charge,0,0,1,1,3,0
Male,49,Caucasian,0,1,0,0,0,0.0,1.0,M,Driving Under The Influence,0,0,1,1,0,0
Male,31,African-American,0,7,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,7,4,0,0
Male,30,Caucasian,0,3,0,1,1,-1.0,1.0,F,Uttering a Forged Instrument,0,0,3,3,1,0
Male,29,African-American,1,9,0,0,3,-1.0,1.0,F,Att Burgl Unoccupied Dwel,1,0,9,6,3,1
Female,53,Caucasian,0,5,0,0,6,-1.0,1.0,F,Possession of Cocaine,1,0,5,1,6,1
Male,21,African-American,0,9,1,0,1,-1.0,1.0,F,Att Burgl Unoccupied Dwel,1,1,9,8,1,1
Male,21,African-American,0,4,0,0,0,-1.0,1.0,F,Resist Officer w/Violence,0,0,4,6,0,0
Female,27,African-American,0,5,0,0,1,0.0,1.0,F,Fraudulent Use of Credit Card,1,0,5,4,1,1
Female,65,African-American,0,1,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,1,1,0,0
Female,59,Caucasian,0,1,0,0,0,-1.0,1.0,M,Driving Under The Influence,0,0,1,1,0,0
Male,59,African-American,0,1,0,0,0,-1.0,1.0,M,DUI Property Damage/Injury,0,0,1,1,0,0
Male,24,African-American,0,7,0,0,0,-1.0,1.0,M,Battery,0,0,7,7,0,0
Male,40,African-American,0,1,0,0,0,0.0,1.0,F,Aggravated Battery,0,0,1,1,0,0
Male,51,African-American,0,1,0,0,0,-1.0,1.0,F,Criminal Mischief,1,0,1,1,0,1
Male,34,African-American,1,9,0,0,10,-1.0,1.0,F,Possession Of Alprazolam,1,1,9,4,10,1
Male,30,Hispanic,0,2,0,0,1,0.0,1.0,F,Poss Unlaw Issue Driver Licenc,1,0,2,2,1,1
Male,52,African-American,0,1,0,0,1,-1.0,1.0,F,Tampering With Physical Evidence,0,0,1,1,1,0
Male,29,Caucasian,0,4,0,0,1,-39.0,40.0,F,Burglary Unoccupied Dwelling,1,0,4,6,1,1
Male,24,African-American,0,9,0,0,15,-31.0,31.0,F,arrest case no charge,1,1,9,9,15,1
Male,38,African-American,0,3,0,0,2,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,1,1,3,1,2,1
Female,22,African-American,0,8,0,0,0,-6.0,6.0,F,Poss of Methylethcathinone,0,0,8,8,0,0
Male,43,African-American,0,5,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,5,3,0,0
Male,32,Caucasian,0,9,0,0,5,0.0,0.0,F,Possession of Cocaine,1,0,9,3,5,1
Male,55,African-American,0,1,0,0,0,-1.0,1.0,F,Failure To Return Hired Vehicle,0,0,1,1,0,0
Male,26,African-American,0,2,0,0,2,-1.0,1.0,F,Burglary Unoccupied Dwelling,1,0,2,3,2,0
Male,23,Caucasian,0,2,0,1,1,-1.0,1.0,M,DUI Property Damage/Injury,0,0,2,3,1,0
Female,47,Other,0,1,0,0,0,-1.0,1.0,F,Aggravated Assault W/dead Weap,0,0,1,1,0,0
Male,28,Caucasian,0,2,0,0,1,-1.0,1.0,M,Driving License Suspended,1,0,2,2,1,1
Male,27,Hispanic,0,2,0,0,0,0.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,3,0,1
Male,61,Hispanic,0,4,0,0,2,-1.0,1.0,F,Felony Petit Theft,1,0,4,1,2,1
Male,26,African-American,0,2,0,0,0,-1.0,1.0,F,Felony Batt(Great Bodily Harm),0,0,2,3,0,0
Male,41,Hispanic,0,1,0,0,1,-38.0,1364.0,M,Petit Theft $100- $300,0,0,1,1,1,0
Female,28,Caucasian,0,5,0,0,1,0.0,0.0,M,Battery,1,0,5,2,1,1
Male,43,African-American,0,5,0,0,0,-1.0,1.0,F,Uttering a Forged Instrument,1,0,5,4,0,1
Male,30,Caucasian,0,4,0,0,3,225.0,167.0,F,Burglary Unoccupied Dwelling,0,0,4,3,3,0
Male,33,African-American,0,7,0,0,21,-6.0,6.0,M,Viol Pretrial Release Dom Viol,1,0,7,6,21,1
Male,21,Caucasian,0,3,0,1,0,-1.0,1.0,M,Burglary Structure Unoccup,0,0,3,5,0,0
Female,32,Caucasian,0,1,0,1,0,-1.0,2.0,M,Battery,0,0,1,1,0,0
Male,22,African-American,0,4,0,0,1,0.0,0.0,F,Tampering With Physical Evidence,1,0,4,5,1,1
Male,51,African-American,0,1,0,0,3,0.0,0.0,F,Possession of Cocaine,0,0,1,1,3,0
Male,20,African-American,0,10,0,1,2,-1.0,1.0,F,Resist Officer w/Violence,1,0,10,8,2,1
Male,35,Caucasian,0,3,0,0,2,-1.0,1.0,F,Possession Of Amphetamine,0,0,3,2,2,0
Female,37,African-American,0,1,0,0,3,-1.0,1.0,F,arrest case no charge,0,0,1,1,3,0
Male,28,African-American,0,7,0,0,0,-2.0,3.0,M,Susp Drivers Lic 1st Offense,1,0,7,7,0,1
Male,41,Caucasian,0,5,0,0,3,-1.0,1.0,M,Battery,1,0,5,2,3,1
Male,24,African-American,0,8,0,0,0,-1.0,1.0,M,Battery,1,1,8,8,0,1
Female,33,African-American,0,4,0,0,3,-1.0,1.0,M,Battery,0,0,4,3,3,0
Male,25,African-American,0,8,0,0,4,-102.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,8,5,4,1
Female,30,Caucasian,0,6,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,6,5,4,0
Male,20,African-American,0,7,0,0,1,0.0,0.0,F,Burglary Unoccupied Dwelling,1,0,7,6,1,1
Female,42,African-American,0,1,0,0,1,-10.0,10.0,F,arrest case no charge,0,0,1,1,1,0
Female,40,African-American,0,7,0,0,15,-1.0,0.0,F,arrest case no charge,1,1,7,6,15,1
Male,39,African-American,0,4,0,0,0,-1.0,1.0,F,Poss Unlaw Issue Id,1,0,4,1,0,1
Male,21,African-American,0,7,0,0,0,0.0,0.0,F,Grand Theft (Motor Vehicle),0,0,7,8,0,0
Male,39,Caucasian,0,2,0,0,2,-2.0,2.0,F,Poss Contr Subst W/o Prescript,1,0,2,2,2,1
Male,24,Caucasian,0,2,0,0,0,0.0,0.0,F,Possession of Cannabis,0,0,2,3,0,0
Male,41,African-American,0,1,0,0,0,-1.0,1.0,F,Driving While License Revoked,0,0,1,1,0,0
Male,39,African-American,0,4,0,0,1,-1.0,1.0,F,Possession of Cannabis,0,0,4,2,1,0
Female,24,African-American,0,8,0,0,3,-1.0,2.0,F,Grand Theft in the 3rd Degree,0,0,8,10,3,0
Female,24,African-American,0,4,0,0,1,-23.0,23.0,F,Grand Theft in the 3rd Degree,0,0,4,4,1,0
Male,29,African-American,0,2,0,0,0,-1.0,1.0,M,Disorderly Conduct,1,0,2,3,0,1
Male,39,African-American,0,10,0,0,35,-45.0,45.0,F,arrest case no charge,0,0,10,8,35,0
Male,25,Caucasian,0,5,0,0,2,-12.0,13.0,M,Prowling/Loitering,1,0,5,7,2,1
Female,23,Caucasian,0,6,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,6,4,0,1
Male,22,African-American,0,10,0,1,1,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",1,0,10,10,1,1
Female,26,Other,0,7,0,0,4,-1.0,1.0,M,Battery,1,1,7,4,4,1
Male,26,African-American,0,9,3,0,3,-1.0,2022.0,M,Operating W/O Valid License,1,0,9,9,3,1
Female,24,African-American,0,6,0,0,3,-1.0,1.0,M,PL/Unlaw Use Credit Card,1,0,6,5,3,1
Male,44,African-American,0,5,0,0,0,-1.0,1.0,M,Viol Injunct Domestic Violence,0,0,5,4,0,0
Male,36,Caucasian,0,2,0,0,1,-19.0,19.0,F,arrest case no charge,1,0,2,2,1,1
Male,39,Caucasian,0,8,0,0,10,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,8,5,10,1
Male,42,Caucasian,0,4,0,0,0,-1.0,1.0,F,Possession of LSD,0,0,4,1,0,0
Male,45,Caucasian,0,1,0,0,1,-2.0,2.0,M,DUI Property Damage/Injury,0,0,1,1,1,0
Male,25,African-American,0,10,1,0,7,-1.0,1.0,F,Resist Officer w/Violence,1,1,10,10,7,1
Female,28,Caucasian,0,9,0,0,7,606.0,244.0,F,arrest case no charge,0,0,9,6,7,0
Male,33,Caucasian,0,2,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,2,1,0,0
Male,25,Caucasian,0,3,0,0,0,-1.0,1.0,M,DUI Level 0.15 Or Minor In Veh,0,0,3,4,0,0
Male,32,African-American,0,4,1,0,5,-10.0,10.0,F,arrest case no charge,0,0,4,2,5,0
Male,23,African-American,0,7,0,0,0,-1.0,1.0,F,Deliver Cannabis,0,0,7,5,0,0
Male,39,Caucasian,0,5,0,0,0,-1.0,1.0,M,Battery,0,0,5,2,0,0
Male,27,African-American,0,8,0,0,12,-1.0,1.0,F,Grand Theft Firearm,1,1,8,4,12,1
Female,35,Caucasian,0,7,0,0,4,-1.0,1.0,M,Battery,0,0,7,2,4,0
Male,23,African-American,0,5,0,0,1,-58.0,58.0,F,Leaving the Scene of Accident,0,0,5,6,1,0
Female,38,African-American,0,1,0,0,0,0.0,0.0,M,Battery,0,0,1,1,0,0
Male,30,African-American,0,2,0,0,4,-10.0,10.0,F,arrest case no charge,0,0,2,2,4,0
Male,30,Caucasian,0,5,0,0,1,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,5,2,1,0
Female,30,Caucasian,0,8,0,0,0,0.0,0.0,M,Battery,0,0,8,5,0,0
Male,26,African-American,1,10,1,0,18,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,0,10,7,18,1
Male,31,African-American,0,2,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,2,2,0
Female,41,Caucasian,0,2,0,0,1,,35.0,M,DUI Property Damage/Injury,0,0,2,1,1,0
Male,34,Other,0,2,0,0,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),0,0,2,2,0,0
Female,25,African-American,0,5,0,0,0,-1.0,1.0,M,Battery,0,0,5,4,0,0
Female,26,Caucasian,0,6,0,0,1,-13.0,13.0,F,Possession of Cocaine,0,0,6,4,1,0
Male,38,African-American,0,7,0,0,2,0.0,0.0,F,Possession of Cocaine,1,0,7,6,2,1
Female,37,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,34,Caucasian,0,5,0,1,3,-1.0,1.0,M,Viol Prot Injunc Repeat Viol,0,0,5,5,3,0
Male,44,Hispanic,0,3,0,0,7,-42.0,42.0,F,Felony DUI (level 3),1,0,3,4,7,1
Female,38,Hispanic,0,2,0,0,0,-1.0,1.0,F,Agg Battery Grt/Bod/Harm,0,0,2,1,0,0
Female,31,African-American,0,6,0,0,0,-1.0,1.0,M,Battery,0,0,6,5,0,0
Female,29,Caucasian,0,2,0,0,0,0.0,1.0,M,DUI Property Damage/Injury,0,0,2,2,0,0
Male,20,Caucasian,1,9,0,0,1,28.0,50.0,F,arrest case no charge,1,0,9,10,1,1
Male,22,African-American,0,4,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,6,0,0
Female,51,Hispanic,0,1,0,0,0,-3.0,3.0,M,Battery,0,0,1,1,0,0
Male,24,African-American,0,4,0,0,2,-1.0,1.0,M,Battery,1,0,4,4,2,1
Male,47,African-American,0,8,0,0,0,-1.0,1.0,F,Poss Pyrrolidinovalerophenone,1,1,8,6,0,1
Female,36,African-American,0,5,0,0,1,-1.0,1.0,F,Driving While License Revoked,1,0,5,4,1,1
Male,21,African-American,0,4,0,0,1,-1.0,1.0,M,Resist/Obstruct W/O Violence,0,0,4,6,1,0
Male,25,African-American,0,10,1,0,3,-1.0,1.0,M,Battery,1,0,10,9,3,1
Male,23,African-American,0,9,0,1,5,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,1,9,9,5,1
Male,23,Other,0,3,0,0,0,-1.0,1.0,M,Battery,0,0,3,4,0,0
Female,24,Caucasian,0,10,0,0,0,-1.0,2.0,M,Possess Cannabis/20 Grams Or Less,0,0,10,6,0,0
Male,35,Caucasian,0,2,0,0,2,-1.0,1.0,F,arrest case no charge,1,0,2,1,2,1
Female,23,Hispanic,0,4,0,0,0,-2.0,2.0,M,Possess Drug Paraphernalia,0,0,4,5,0,0
Female,19,African-American,0,4,0,0,0,-1.0,1.0,M,Criminal Mischief Damage <$200,1,1,4,6,0,1
Male,32,Caucasian,0,1,0,0,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,1,1,2,0,1
Female,39,Caucasian,0,1,0,0,0,-3.0,3.0,M,Lve/Scen/Acc/Veh/Prop/Damage,1,1,1,1,0,1
Male,30,African-American,4,9,0,0,12,0.0,0.0,F,Possession of Cocaine,1,0,9,6,12,1
Male,33,African-American,0,7,0,0,2,-1.0,1.0,F,Tamper With Witness,0,0,7,7,2,0
Male,20,Caucasian,0,3,0,0,0,,,M,,1,0,3,5,0,1
Female,36,Caucasian,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,1,0,0
Male,61,Hispanic,0,1,0,0,1,-81.0,81.0,F,Lewd or Lascivious Molestation,0,0,1,1,1,0
Male,29,African-American,0,8,1,1,8,-1.0,1.0,F,Poss Pyrrolidinovalerophenone,1,0,8,4,8,1
Female,40,Caucasian,0,2,0,0,0,0.0,0.0,F,Possession of Cocaine,0,0,2,1,0,0
Male,53,African-American,0,7,0,0,4,-4.0,4.0,F,Possession of Cocaine,0,0,7,1,4,0
Female,28,Caucasian,0,2,0,0,0,-1.0,1.0,M,Assault,0,0,2,2,0,0
Male,38,Hispanic,0,2,0,0,2,0.0,1485.0,M,Driving Under The Influence,0,0,2,1,2,0
Male,27,African-American,0,9,1,0,9,-1.0,1.0,F,Possession of Cocaine,1,0,9,8,9,1
Male,55,Caucasian,0,3,0,0,0,-1.0,1.0,F,Battery on a Person Over 65,0,0,3,1,0,0
Male,22,African-American,1,7,0,0,1,-1.0,1.0,M,Battery,0,0,7,6,1,0
Female,34,African-American,0,1,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,1,1,1,0
Male,55,Caucasian,0,2,0,0,1,-17.0,17.0,M,Battery,0,0,2,3,1,0
Male,24,Hispanic,0,8,0,0,2,0.0,1.0,F,arrest case no charge,1,1,8,6,2,0
Female,47,African-American,0,9,1,1,21,-1.0,1.0,M,Battery,1,0,9,6,21,1
Male,41,Other,0,1,0,0,0,0.0,0.0,M,Battery,0,0,1,1,0,0
Male,41,Hispanic,0,3,0,0,0,-2.0,2.0,F,Possession of Cocaine,0,0,3,1,0,0
Male,61,African-American,0,3,0,0,12,-1.0,1.0,F,Felony Battery w/Prior Convict,0,0,3,4,12,0
Male,57,African-American,0,1,0,0,3,0.0,0.0,F,Aggravated Assault W/dead Weap,0,0,1,1,3,0
Female,38,Caucasian,0,3,0,0,2,-1.0,1.0,M,Battery,0,0,3,2,2,0
Male,25,Caucasian,4,4,0,1,13,-1.0,0.0,F,arrest case no charge,1,0,4,3,13,1
Male,23,African-American,0,2,0,0,0,-1.0,1.0,F,Fleeing Or Attmp Eluding A Leo,1,1,2,3,0,1
Male,23,Caucasian,0,5,0,0,3,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,5,6,3,0
Male,20,African-American,0,3,0,0,0,-1.0,1.0,F,Deliver Cannabis,0,0,3,5,0,0
Male,44,Caucasian,0,8,0,0,1,-1.0,1.0,F,Possession of Cocaine,0,0,8,5,1,0
Female,38,Caucasian,0,1,0,0,1,-23.0,23.0,M,DUI Property Damage/Injury,0,0,1,1,1,0
Male,56,African-American,0,2,0,0,5,-1.0,1.0,F,Lewd or Lascivious Molestation,1,0,2,2,5,1
Male,43,Caucasian,0,2,0,0,2,0.0,0.0,F,Crimin Mischief Damage $1000+,1,0,2,1,2,1
Male,22,African-American,0,3,0,0,0,-1.0,2.0,F,Burglary Dwelling Armed,1,0,3,5,0,1
Male,31,African-American,0,9,0,0,6,-54.0,54.0,F,Felon in Pos of Firearm or Amm,1,0,9,9,6,1
Male,32,Other,0,1,0,0,0,-1.0,1.0,F,Neglect Child / No Bodily Harm,0,0,1,2,0,0
Male,29,African-American,0,6,0,0,0,0.0,0.0,F,Driving While License Revoked,0,0,6,3,0,0
Male,22,African-American,0,9,0,0,1,0.0,1.0,F,Robbery Sudd Snatch No Weapon,1,0,9,10,1,1
Male,23,African-American,0,9,0,0,3,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,1,9,8,3,1
Male,24,Caucasian,0,4,0,1,1,-23.0,23.0,F,Possession of Morphine,0,0,4,4,1,0
Male,45,Other,0,1,0,0,0,0.0,0.0,M,DUI Property Damage/Injury,0,0,1,1,0,0
Male,21,African-American,0,9,1,0,2,-1.0,1.0,F,Possession of Cannabis,0,0,9,7,2,0
Female,29,African-American,0,2,0,0,0,0.0,0.0,M,Battery,0,0,2,2,0,0
Female,51,Caucasian,0,4,0,0,0,-1.0,1.0,M,Leave Acc/Attend Veh/More $50,1,0,4,1,0,1
Male,36,Hispanic,1,2,0,0,2,-1.0,1.0,M,Criminal Mischief,1,0,2,1,2,1
Male,25,African-American,0,3,0,0,1,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",0,0,3,4,1,0
Male,46,Hispanic,0,3,0,0,13,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,3,2,13,0
Male,62,African-American,0,8,0,0,22,0.0,0.0,F,Possession of Cocaine,1,0,8,2,22,1
Male,25,African-American,0,4,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,4,5,0,1
Male,27,Caucasian,0,2,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,2,3,2,0
Male,49,African-American,0,2,0,0,0,,,M,,1,0,2,2,0,0
Female,22,Caucasian,0,9,0,0,3,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,4,3,1
Female,34,Caucasian,0,10,0,0,9,84.0,18.0,M,arrest case no charge,1,0,10,6,9,1
Male,37,Hispanic,0,1,0,0,1,-1.0,1.0,F,Aggravated Battery On 65/Older,0,0,1,1,1,0
Male,21,Caucasian,0,3,0,0,0,-1.0,1.0,F,False Ownership Info/Pawn Item,1,1,3,5,0,1
Male,51,Caucasian,0,1,0,0,3,-125.0,88.0,M,Ride Tri-Rail Without Paying,1,0,1,1,3,1
Female,39,Caucasian,0,5,0,0,2,-1.0,1.0,F,Possession Of Cocaine,1,0,5,1,2,1
Male,43,African-American,0,3,0,0,8,-1.0,1.0,F,Criminal Mischief,1,0,3,3,8,1
Male,22,African-American,0,6,0,0,0,0.0,0.0,M,Battery,1,0,6,8,0,1
Female,28,African-American,0,7,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,7,3,4,0
Male,43,Caucasian,0,9,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,3,0,1
Male,27,Caucasian,0,8,0,0,7,-1.0,3.0,F,Possession of Hydrocodone,1,0,8,6,7,1
Male,27,Other,0,2,0,0,0,-1.0,0.0,F,Fleeing Or Attmp Eluding A Leo,1,0,2,3,0,1
Male,31,Caucasian,0,2,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,2,1,1
Female,28,African-American,0,2,0,0,0,0.0,1.0,M,Battery,0,0,2,2,0,0
Male,58,Caucasian,0,2,0,0,3,-4.0,4.0,M,DUI - Enhanced,0,0,2,1,3,0
Male,22,Caucasian,0,4,0,0,0,-1.0,1.0,F,Harm Public Servant Or Family,1,1,4,5,0,1
Male,21,Hispanic,0,8,0,0,0,,0.0,M,DUI - Property Damage/Personal Injury,1,0,8,8,0,1
Male,31,African-American,0,4,0,0,5,-1.0,1.0,F,Cruelty Toward Child,1,0,4,3,5,0
Male,33,African-American,0,3,0,0,0,0.0,0.0,F,Burglary Dwelling Assault/Batt,0,0,3,3,0,0
Male,26,African-American,0,10,0,0,6,0.0,0.0,M,Susp Drivers Lic 1st Offense,1,0,10,4,6,1
Female,23,African-American,0,5,1,0,1,0.0,1.0,M,Battery,0,0,5,5,1,0
Male,32,Caucasian,0,10,0,0,11,-1.0,1.0,F,Felony Battery w/Prior Convict,0,0,10,9,11,0
Male,57,African-American,0,2,0,0,2,,1.0,F,Possession of Cocaine,0,0,2,1,2,0
Male,22,Caucasian,0,8,0,0,0,0.0,0.0,F,"Deliver 3,4 Methylenediox",0,0,8,8,0,0
Female,35,African-American,0,2,0,0,2,-1.0,2.0,F,Aggrav Child Abuse-Agg Battery,0,0,2,1,2,0
Male,47,Caucasian,0,6,0,0,1,0.0,0.0,F,Burglary Conveyance Unoccup,1,0,6,3,1,1
Male,35,Hispanic,0,1,0,0,2,-14.0,15.0,F,Aggravated Assault w/Firearm,0,0,1,1,2,0
Male,29,African-American,0,9,0,1,17,-1.0,1.0,F,Grand Theft Dwell Property,1,0,9,8,17,1
Female,54,Caucasian,0,2,0,0,1,-7.0,7.0,M,Petit Theft,0,0,2,1,1,0
Male,29,Caucasian,0,8,0,0,0,-1.0,1.0,F,Aggravated Battery,0,0,8,3,0,0
Female,28,Other,0,4,0,0,0,-1.0,1.0,M,Battery,1,0,4,3,0,1
Male,51,African-American,0,8,0,0,17,-2.0,2.0,F,Possession of Cocaine,1,0,8,2,17,1
Female,36,African-American,0,6,0,0,0,0.0,0.0,M,arrest case no charge,0,0,6,2,0,0
Male,35,Caucasian,0,4,0,0,3,-1.0,0.0,M,arrest case no charge,1,0,4,4,3,1
Male,20,African-American,0,4,0,1,1,-1.0,1.0,F,arrest case no charge,1,0,4,7,1,1
Male,25,African-American,0,5,0,0,0,0.0,1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,5,5,0,0
Male,29,African-American,0,5,0,0,2,-1.0,635.0,M,Fail Register Vehicle,0,0,5,3,2,0
Male,31,Hispanic,0,10,0,0,0,0.0,0.0,F,Possession of Cocaine,1,1,10,9,0,1
Male,62,African-American,0,1,0,0,4,,371.0,F,arrest case no charge,0,0,1,1,4,0
Male,39,Caucasian,0,2,0,0,0,0.0,1.0,M,Assault,0,0,2,2,0,0
Male,30,African-American,0,4,0,0,1,-1.0,1.0,F,Burglary Structure Unoccup,1,0,4,3,1,1
Female,23,African-American,0,7,0,0,0,0.0,0.0,F,Possession of Hydrocodone,0,0,7,4,0,0
Female,23,African-American,0,4,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,4,4,1,0
Female,37,Hispanic,0,3,0,0,0,-3.0,3.0,M,Battery,0,0,3,3,0,0
Male,30,African-American,0,7,0,0,21,0.0,1.0,F,Driving While License Revoked,1,0,7,2,21,1
Male,33,African-American,0,9,0,3,18,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,8,18,1
Male,20,Hispanic,0,4,0,0,0,-2.0,2.0,M,Resist/Obstruct W/O Violence,1,0,4,6,0,1
Female,61,African-American,0,6,0,0,1,-79.0,79.0,F,arrest case no charge,0,0,6,3,1,0
Male,30,African-American,0,7,1,0,9,-1.0,1.0,F,Criminal Mischief,1,1,7,2,9,1
Male,23,African-American,0,6,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,6,5,1,0
Female,27,African-American,0,3,0,0,0,-2.0,2.0,F,Neglect Child / Bodily Harm,1,1,3,3,0,1
Male,38,African-American,0,6,1,0,10,-1.0,1.0,M,Possess Cannabis 1000FTSch,0,0,6,2,10,0
Male,42,African-American,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,1,1,1,0
Male,31,African-American,0,3,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,3,2,0,0
Male,23,African-American,0,9,0,0,2,-1.0,1.0,F,Burglary Dwelling Occupied,1,0,9,7,2,1
Male,31,Caucasian,0,3,0,0,1,-1.0,1.0,F,Possession of Cocaine,1,0,3,2,1,1
